word,feminine,neuter,comparative,superlative,adverb,declension,adj_stem
Achaeus,Achaea,Achaeum,Achaeior,,,12,Achae
balsamifer,balsamifera,balsamiferum,balsamiferior,,,12,balsamifer
patelluliformis,patelluliformis,patelluliforme,patelluliformior,,,3,patelluliform
erythraeus,erythraea,erythraeum,erythraeior,,,12,erythrae
paucifolius,paucifolia,paucifolium,paucifoliior,,,12,paucifoli
colurus,colura,colurum,colurior,,,12,colur
querulus,querula,querulum,querulior,,querule,12,querul
turritus,turrita,turritum,turritior,,,12,turrit
tagax,tagax,tagax,tagacior,,,3,tagac
prasinatus,prasinata,prasinatum,prasinatior,,,12,prasinat
trietericus,trieterica,trietericum,trietericior,,,12,trieteric
monadicus,monadica,monadicum,monadicior,,,12,monadic
Junctinus,Junctina,Junctinum,Junctinior,,,12,Junctin
Juntinus,Juntina,Juntinum,Juntinior,,,12,Juntin
tertiarius,tertiaria,tertiarium,tertiariior,,,12,tertiari
casiarius,casiaria,casiarium,casiariior,,,12,casiari
seraphicus,seraphica,seraphicum,seraphicior,,,12,seraphic
sarsurius,sarsuria,sarsurium,sarsuriior,,,12,sarsuri
aparemphatus,aparemphata,aparemphatum,aparemphatior,,,12,aparemphat
smecticus,smectica,smecticum,smecticior,,,12,smectic
siliceus,silicea,siliceum,siliceior,,,12,silice
ventriosus,ventriosa,ventriosum,ventriosior,,,12,ventrios
vatius,vatia,vatium,vatiior,,,12,vati
bassariscus,bassarisca,bassariscum,bassariscior,,,12,bassarisc
pythius,pythia,pythium,pythiior,,,12,pythi
factitius,factitia,factitium,factitiior,,,12,factiti
derbiosus,derbiosa,derbiosum,derbiosior,,,12,derbios
astripotens,astripotens,astripotens,astripotentior,,,3,astripotent
effafilatus,effafilata,effafilatum,effafilatior,,,12,effafilat
iustificus,iustifica,iustificum,iustificior,,,12,iustific
Larius,Laria,Larium,Lariior,,,12,Lari
sonticus,sontica,sonticum,sonticior,,,12,sontic
subsolanus,subsolana,subsolanum,subsolanior,,,12,subsolan
aperitivus,aperitiva,aperitivum,aperitivior,,,12,aperitiv
apertivus,apertiva,apertivum,apertivior,,,12,apertiv
liquis,liquis,lique,liquior,,,3,liqu
ruidus,ruida,ruidum,ruidior,,,12,ruid
Hostilius,Hostilia,Hostilium,Hostiliior,,,12,Hostili
Furius,Furia,Furium,Furiior,,,12,Furi
Porcius,Porcia,Porcium,Porciior,,,12,Porci
Baebius,Baebia,Baebium,Baebiior,,,12,Baebi
multangulus,multangula,multangulum,multangulior,multangulissimus,,12,multangul
asthmaticus,asthmatica,asthmaticum,asthmaticior,,,12,asthmatic
crespulus,crespula,crespulum,crespulior,,,12,crespul
Cocceius,Cocceia,Cocceium,Cocceiior,,,12,Coccei
monilifer,monilifera,moniliferum,moniliferior,,,12,monilifer
taricanus,taricana,taricanum,taricanior,,,12,tarican
cereolus,cereola,cereolum,cereolior,,,12,cereol
encaustus,encausta,encaustum,encaustior,,,12,encaust
Gabinius,Gabinia,Gabinium,Gabiniior,,,12,Gabini
altor,altor,altor,altorior,,,3,altor
pellax,pellax,pellax,pellacior,,pellaciter,3,pellac
Herminius,Herminia,Herminium,Herminiior,,,12,Hermini
anaclitos,anaclitos,anacliton,anaclitior,,,2,anaclit
automatus,automata,automatum,automatior,,,12,automat
automatos,automatos,automaton,automatior,,,2,automat
holocaustus,holocausta,holocaustum,holocaustior,,,12,holocaust
Oppius,Oppia,Oppium,Oppiior,,,12,Oppi
Papirius,Papiria,Papirium,Papiriior,,,12,Papiri
monochordos,monochordos,monochordon,monochordior,,,2,monochord
Sulpicius,Sulpicia,Sulpicium,Sulpiciior,,,12,Sulpici
Terentius,Terentia,Terentium,Terentiior,,,12,Terenti
Ulpius,Ulpia,Ulpium,Ulpiior,,,12,Ulpi
cycneus,cycnea,cycneum,cycneior,,,12,cycne
blatteus,blattea,blatteum,blatteior,,,12,blatte
blattinus,blattina,blattinum,blattinior,,,12,blattin
faenebris,faenebris,faenebre,faenebrior,,,3,faenebr
delicus,delica,delicum,delicior,,,12,delic
vopiscus,vopisca,vopiscum,vopiscior,,,12,vopisc
vomax,vomax,vomax,vomacior,,,3,vomac
Olomucensis,Olomucensis,Olomucense,Olomucensior,,,3,Olomucens
tragicus,tragica,tragicum,tragicior,,,12,tragic
Tarpeius,Tarpeia,Tarpeium,Tarpeiior,,,12,Tarpei
Titius,Titia,Titium,Titiior,,,12,Titi
baryglyphaeus,baryglyphaea,baryglyphaeum,baryglyphaeior,,,12,baryglyphae
sonax,sonax,sonax,sonacior,,,3,sonac
amboiensis,amboiensis,amboiense,amboiensior,,,3,amboiens
grandinaris,grandinaris,grandinare,grandinarior,,,3,grandinar
ibericus,iberica,ibericum,ibericior,,,12,iberic
Quinctius,Quinctia,Quinctium,Quinctiior,,,12,Quincti
limnophilus,limnophila,limnophilum,limnophilior,,,12,limnophil
macronemus,macronema,macronemum,macronemior,,,12,macronem
obscuriglobus,obscurigloba,obscuriglobum,obscuriglobior,,,12,obscuriglob
palpebratus,palpebrata,palpebratum,palpebratior,,,12,palpebrat
pseudocaninus,pseudocanina,pseudocaninum,pseudocaninior,,,12,pseudocanin
desiderativus,desiderativa,desiderativum,desiderativior,,,12,desiderativ
rivulatus,rivulata,rivulatum,rivulatior,,,12,rivulat
seticaudatus,seticaudata,seticaudatum,seticaudatior,,,12,seticaudat
stipanicicorus,stipanicicora,stipanicicorum,stipanicicorior,,,12,stipanicicor
theriologicus,theriologica,theriologicum,theriologicior,,,12,theriologic
tubifer,tubifera,tubiferum,tubiferior,,,12,tubifer
Calpurnius,Calpurnia,Calpurnium,Calpurniior,,,12,Calpurni
crisimus,crisima,crisimum,crisimior,,,12,crisim
decemplex,decemplex,decemplex,decemplicior,,,3,decemplic
menoides,menoides,menoides,menoidior,,,3,menoid
Menenius,Menenia,Menenium,Meneniior,,,12,Meneni
Minucius,Minucia,Minucium,Minuciior,,,12,Minuci
derisorius,derisoria,derisorium,derisoriior,,,12,derisori
sentosus,sentosa,sentosum,sentosior,,,12,sentos
pituitosus,pituitosa,pituitosum,pituitosior,,,12,pituitos
janthinus,janthina,janthinum,janthinior,,,12,janthin
subpilosus,subpilosa,subpilosum,subpilosior,,,12,subpilos
catuloticus,catulotica,catuloticum,catuloticior,,,12,catulotic
vatax,vatax,vatax,vatacior,,,3,vatac
Cispius,Cispia,Cispium,Cispiior,,,12,Cispi
mulleus,mullea,mulleum,mulleior,,,12,mulle
Flaminius,Flaminia,Flaminium,Flaminiior,,,12,Flamini
iduus,idua,iduum,iduior,,,12,idu
Postumius,Postumia,Postumium,Postumiior,,,12,Postumi
rhodostomus,rhodostoma,rhodostomum,rhodostomior,,,12,rhodostom
micidus,micida,micidum,micidior,,,12,micid
neriosus,neriosa,neriosum,neriosior,,,12,nerios
dalivus,daliva,dalivum,dalivior,,,12,daliv
grypus,grypa,grypum,grypior,,,12,gryp
vellereus,vellerea,vellereum,vellereior,,,12,vellere
Curtius,Curtia,Curtium,Curtiior,,,12,Curti
lippidus,lippida,lippidum,lippidior,,,12,lippid
Palilis,Palilis,Palile,Palilior,,,3,Palil
glabripennis,glabripennis,glabripenne,glabripennior,,,3,glabripenn
planipennis,planipennis,planipenne,planipennior,,,3,planipenn
perfluus,perflua,perfluum,perfluior,,,12,perflu
onychinalis,onychinalis,onychinale,onychinalior,,,3,onychinal
Andegavensis,Andegavensis,Andegavense,Andegavensior,,,3,Andegavens
Andecavensis,Andecavensis,Andecavense,Andecavensior,,,3,Andecavens
archaeologicus,archaeologica,archaeologicum,archaeologicior,,,12,archaeologic
bromeliaceus,bromeliacea,bromeliaceum,bromeliaceior,,,12,bromeliace
intercerebralis,intercerebralis,intercerebrale,intercerebralior,,,3,intercerebral
neotropicalis,neotropicalis,neotropicale,neotropicalior,,,3,neotropical
inlecebrosus,inlecebrosa,inlecebrosum,inlecebrosior,inlecebrosissimus,,12,inlecebros
subsigillatus,subsigillata,subsigillatum,subsigillatior,,,12,subsigillat
allectivus,allectiva,allectivum,allectivior,,,12,allectiv
petilus,petila,petilum,petilior,,,12,petil
syricus,syrica,syricum,syricior,,,12,syric
viratus,virata,viratum,viratior,,,12,virat
peccabilis,peccabilis,peccabile,peccabilior,,,3,peccabil
Esquimensis,Esquimensis,Esquimense,Esquimensior,,,3,Esquimens
blaveus,blavea,blaveum,blaveior,,,12,blave
nulliformis,nulliformis,nulliforme,nulliformior,,,3,nulliform
azurinus,azurina,azurinum,azurinior,,,12,azurin
quadrifurcus,quadrifurca,quadrifurcum,quadrifurcior,,,12,quadrifurc
terrosus,terrosa,terrosum,terrosior,,,12,terros
Collatinus,Collatina,Collatinum,Collatinior,,,12,Collatin
vascus,vasca,vascum,vascior,,,12,vasc
nubilosus,nubilosa,nubilosum,nubilosior,,,12,nubilos
triquetrus,triquetra,triquetrum,triquetrior,,,12,triquetr
gestabilis,gestabilis,gestabile,gestabilior,,,3,gestabil
elumbis,elumbis,elumbe,elumbior,,,3,elumb
Coriolanus,Coriolana,Coriolanum,Coriolanior,,,12,Coriolan
Aebutius,Aebutia,Aebutium,Aebutiior,,,12,Aebuti
phaulius,phaulia,phaulium,phauliior,,,12,phauli
praepes,praepes,praepes,praepetior,,,3,praepet
Cilnius,Cilnia,Cilnium,Cilniior,,,12,Cilni
focacius,focacia,focacium,focaciior,,,12,focaci
noerus,noera,noerum,noerior,,,12,noer
Afranius,Afrania,Afranium,Afraniior,,,12,Afrani
focatius,focatia,focatium,focatiior,,,12,focati
focaceus,focacea,focaceum,focaceior,,,12,focace
scaurus,scaura,scaurum,scaurior,,,12,scaur
Asinius,Asinia,Asinium,Asiniior,,,12,Asini
Velleius,Velleia,Velleium,Velleiior,,,12,Vellei
Montanianus,Montaniana,Montanianum,Montanianior,,,12,Montanian
currilis,currilis,currile,currilior,,,3,curril
Chius,Chia,Chium,Chiior,,,12,Chi
veteramentarius,veteramentaria,veteramentarium,veteramentariior,,,12,veteramentari
Aufidius,Aufidia,Aufidium,Aufidiior,,,12,Aufidi
infidelissimus,infidelissima,infidelissimum,infidelissimior,,,12,infidelissim
Cincius,Cincia,Cincium,Cinciior,,,12,Cinci
succidus,succida,succidum,succidior,,,12,succid
anormalus,anormala,anormalum,anormalior,,,12,anormal
Daouricus,Daourica,Daouricum,Daouricior,,,12,Daouric
Acilius,Acilia,Acilium,Aciliior,,,12,Acili
cucumiformis,cucumiformis,cucumiforme,cucumiformior,,,3,cucumiform
cymaticus,cymatica,cymaticum,cymaticior,,,12,cymatic
cucumeriformis,cucumeriformis,cucumeriforme,cucumeriformior,,,3,cucumeriform
Gerasenus,Gerasena,Gerasenum,Gerasenior,,,12,Gerasen
sebax,sebax,sebax,sebacior,,,3,sebac
sesquidiurnus,sesquidiurna,sesquidiurnum,sesquidiurnior,,,12,sesquidiurn
sincipitalis,sincipitalis,sincipitale,sincipitalior,,,3,sincipital
Sophocleus,Sophoclea,Sophocleum,Sophocleior,,,12,Sophocle
soligenitus,soligenita,soligenitum,soligenitior,,,12,soligenit
Europaeus,Europaea,Europaeum,Europaeior,,,12,Europae
Europensis,Europensis,Europense,Europensior,,,3,Europens
Socinianus,Sociniana,Socinianum,Socinianior,,,12,Socinian
cinaedissimus,cinaedissima,cinaedissimum,cinaedissimior,,,12,cinaedissim
cadivus,cadiva,cadivum,cadivior,,,12,cadiv
satagius,satagia,satagium,satagiior,,,12,satagi
friscus,frisca,friscum,friscior,,,12,frisc
Fundanus,Fundana,Fundanum,Fundanior,,,12,Fundan
Fundanius,Fundania,Fundanium,Fundaniior,,,12,Fundani
vaticanus,vaticana,vaticanum,vaticanior,,,12,vatican
cicatricosus,cicatricosa,cicatricosum,cicatricosior,,,12,cicatricos
sitanius,sitania,sitanium,sitaniior,,,12,sitani
Acilianus,Aciliana,Acilianum,Acilianior,,,12,Acilian
Abronius,Abronia,Abronium,Abroniior,,,12,Abroni
Marcianus,Marciana,Marcianum,Marcianior,,,12,Marcian
Hortensius,Hortensia,Hortensium,Hortensiior,,,12,Hortensi
nocuus,nocua,nocuum,nocuior,,,12,nocu
noxalis,noxalis,noxale,noxalior,,,3,noxal
nectareus,nectarea,nectareum,nectareior,,,12,nectare
iudicabilis,iudicabilis,iudicabile,iudicabilior,,,3,iudicabil
iudicativus,iudicativa,iudicativum,iudicativior,,,12,iudicativ
iudicatorius,iudicatoria,iudicatorium,iudicatoriior,,,12,iudicatori
Pinarius,Pinaria,Pinarium,Pinariior,,,12,Pinari
Pompeianus,Pompeiana,Pompeianum,Pompeianior,,,12,Pompeian
Potitius,Potitia,Potitium,Potitiior,,,12,Potiti
Vesuvinus,Vesuvina,Vesuvinum,Vesuvinior,,,12,Vesuvin
Cassiopicus,Cassiopica,Cassiopicum,Cassiopicior,,,12,Cassiopic
Cepheius,Cepheia,Cepheium,Cepheiior,,,12,Cephei
nervalis,nervalis,nervale,nervalior,,,3,nerval
Mamilius,Mamilia,Mamilium,Mamiliior,,,12,Mamili
Pedius,Pedia,Pedium,Pediior,,,12,Pedi
Ogulnius,Ogulnia,Ogulnium,Ogulniior,,,12,Ogulni
Falcidius,Falcidia,Falcidium,Falcidiior,,,12,Falcidi
iuratorius,iuratoria,iuratorium,iuratoriior,,,12,iuratori
iurativus,iurativa,iurativum,iurativior,,,12,iurativ
juridicus,juridica,juridicum,juridicior,,,12,juridic
iuridicus,iuridica,iuridicum,iuridicior,,,12,iuridic
nationalis,nationalis,nationale,nationalior,,,3,national
peripherialis,peripherialis,peripheriale,peripherialior,,,3,peripherial
peripheralis,peripheralis,peripherale,peripheralior,,,3,peripheral
corsus,corsa,corsum,corsior,,,12,cors
internationalis,internationalis,internationale,internationalior,,,3,international
iurisprudens,iurisprudens,iurisprudens,iurisprudentior,,,3,iurisprudent
Laetorius,Laetoria,Laetorium,Laetoriior,,,12,Laetori
Voconius,Voconia,Voconium,Voconiior,,,12,Voconi
Villius,Villia,Villium,Villiior,,,12,Villi
illunis,illunis,illune,illunior,,,3,illun
Scantinius,Scantinia,Scantinium,Scantiniior,,,12,Scantini
Icilius,Icilia,Icilium,Iciliior,,,12,Icili
Capitolinus,Capitolina,Capitolinum,Capitolinior,,,12,Capitolin
scutilus,scutila,scutilum,scutilior,,,12,scutil
Papius,Papia,Papium,Papiior,,,12,Papi
climactericus,climacterica,climactericum,climactericior,,,12,climacteric
Calenus,Calena,Calenum,Calenior,,,12,Calen
multicius,multicia,multicium,multiciior,,,12,multici
triunus,triuna,triunum,triunior,,,12,triun
rullus,rulla,rullum,rullior,,,12,rull
Opimius,Opimia,Opimium,Opimiior,,,12,Opimi
maluginosus,maluginosa,maluginosum,maluginosior,,,12,maluginos
Didius,Didia,Didium,Didiior,,,12,Didi
ischiadicus,ischiadica,ischiadicum,ischiadicior,,,12,ischiadic
reburrus,reburra,reburrum,reburrior,,,12,reburr
petulcus,petulca,petulcum,petulcior,,,12,petulc
amycticus,amyctica,amycticum,amycticior,,,12,amyctic
subglaucus,subglauca,subglaucum,subglaucior,,,12,subglauc
Rupilius,Rupilia,Rupilium,Rupiliior,,,12,Rupili
catilinarius,catilinaria,catilinarium,catilinariior,,,12,catilinari
funeraticius,funeraticia,funeraticium,funeraticiior,,,12,funeratici
funeralis,funeralis,funerale,funeralior,,,3,funeral
funerarius,funeraria,funerarium,funerariior,,,12,funerari
proculus,procula,proculum,proculior,,,12,procul
Ovinius,Ovinia,Ovinium,Oviniior,,,12,Ovini
homicidialis,homicidialis,homicidiale,homicidialior,,,3,homicidial
homicidalis,homicidalis,homicidale,homicidalior,,,3,homicidal
Pupius,Pupia,Pupium,Pupiior,,,12,Pupi
pennus,penna,pennum,pennior,,,12,penn
Eboracensis,Eboracensis,Eboracense,Eboracensior,,,3,Eboracens
Stertinius,Stertinia,Stertinium,Stertiniior,,,12,Stertini
voraginosus,voraginosa,voraginosum,voraginosior,,,12,voraginos
Aniensis,Aniensis,Aniense,Aniensior,,,3,Aniens
aniensis,aniensis,aniense,aniensior,,,3,aniens
stlembus,stlemba,stlembum,stlembior,,,12,stlemb
Aquilius,Aquilia,Aquilium,Aquiliior,,,12,Aquili
Metilius,Metilia,Metilium,Metiliior,,,12,Metili
inconsequens,inconsequens,inconsequens,inconsequentior,,,3,inconsequent
lingualis,lingualis,linguale,lingualior,,,3,lingual
messapus,messapa,messapum,messapior,,,12,messap
honorus,honora,honorum,honorior,,,12,honor
musicalis,musicalis,musicale,musicalior,,,3,musical
anclabris,anclabris,anclabre,anclabrior,,,3,anclabr
Remmius,Remmia,Remmium,Remmiior,,,12,Remmi
Carthaginensis,Carthaginensis,Carthaginense,Carthaginensior,,,3,Carthaginens
fiduciarius,fiduciaria,fiduciarium,fiduciariior,,,12,fiduciari
foedifragus,foedifraga,foedifragum,foedifragior,,,12,foedifrag
praemonitorius,praemonitoria,praemonitorium,praemonitoriior,,,12,praemonitori
requietus,requieta,requietum,requietior,,,12,requiet
irrequietus,irrequieta,irrequietum,irrequietior,,,12,irrequiet
arundineus,arundinea,arundineum,arundineior,,,12,arundine
arundifer,arundifera,arundiferum,arundiferior,,,12,arundifer
arpinas,arpinas,arpinas,arpinatior,,,3,arpinat
Thorius,Thoria,Thorium,Thoriior,,,12,Thori
vinnulus,vinnula,vinnulum,vinnulior,,,12,vinnul
punjabiensis,punjabiensis,punjabiense,punjabiensior,,,3,punjabiens
nuncupatorius,nuncupatoria,nuncupatorium,nuncupatoriior,,,12,nuncupatori
scorteus,scortea,scorteum,scorteior,,,12,scorte
torpidus,torpida,torpidum,torpidior,,,12,torpid
atrotus,atrota,atrotum,atrotior,,,12,atrot
lyratus,lyrata,lyratum,lyratior,,,12,lyrat
sibus,siba,sibum,sibior,,,12,sib
Taciteus,Tacitea,Taciteum,Taciteior,,,12,Tacite
linguax,linguax,linguax,linguacior,,,3,linguac
bracchialis,bracchialis,bracchiale,bracchialior,,,3,bracchial
leniceps,leniceps,leniceps,lenicipitior,,,3,lenicipit
cibdelus,cibdela,cibdelum,cibdelior,,,12,cibdel
uxorius,uxoria,uxorium,uxoriior,,,12,uxori
scurrilis,scurrilis,scurrile,scurrilior,,,3,scurril
Juventius,Juventia,Juventium,Juventiior,,,12,Juventi
auripennis,auripennis,auripenne,auripennior,,,3,auripenn
campaneus,campanea,campaneum,campaneior,,,12,campane
crassidens,crassidens,crassidens,crassidentior,,,3,crassident
foemineus,foeminea,foemineum,foemineior,,,12,foemine
baianus,baiana,baianum,baianior,,,12,baian
trebax,trebax,trebax,trebacior,,,3,trebac
querceus,quercea,querceum,querceior,,,12,querce
farneus,farnea,farneum,farneior,,,12,farne
Mulvius,Mulvia,Mulvium,Mulviior,,,12,Mulvi
indolens,indolens,indolens,indolentior,,,3,indolent
lyricus,lyrica,lyricum,lyricior,,,12,lyric
biologicus,biologica,biologicum,biologicior,,,12,biologic
vertiginosus,vertiginosa,vertiginosum,vertiginosior,,,12,vertiginos
aegypticus,aegyptica,aegypticum,aegypticior,,,12,aegyptic
placentalis,placentalis,placentale,placentalior,,,3,placental
Canuleius,Canuleia,Canuleium,Canuleiior,,,12,Canulei
Plaetorius,Plaetoria,Plaetorium,Plaetoriior,,,12,Plaetori
Aufeius,Aufeia,Aufeium,Aufeiior,,,12,Aufei
arytenoideus,arytenoidea,arytenoideum,arytenoideior,,,12,arytenoide
obultroneus,obultronea,obultroneum,obultroneior,,,12,obultrone
clivius,clivia,clivium,cliviior,,,12,clivi
mattus,matta,mattum,mattior,,,12,matt
brachyrhynchus,brachyrhyncha,brachyrhynchum,brachyrhynchior,,,12,brachyrhynch
Faucius,Faucia,Faucium,Fauciior,,,12,Fauci
eugenicus,eugenica,eugenicum,eugenicior,,,12,eugenic
Cynthius,Cynthia,Cynthium,Cynthiior,,,12,Cynthi
plusquamperfectus,plusquamperfecta,plusquamperfectum,plusquamperfectior,,,12,plusquamperfect
quantillus,quantilla,quantillum,quantillior,,,12,quantill
Mucius,Mucia,Mucium,Muciior,,,12,Muci
Peducaeus,Peducaea,Peducaeum,Peducaeior,,,12,Peducae
Vitellius,Vitellia,Vitellium,Vitelliior,,,12,Vitelli
emphysematosus,emphysematosa,emphysematosum,emphysematosior,,,12,emphysematos
nitroaereus,nitroaerea,nitroaereum,nitroaereior,,,12,nitroaere
crustosus,crustosa,crustosum,crustosior,,,12,crustos
Servilius,Servilia,Servilium,Serviliior,,,12,Servili
semitertianus,semitertiana,semitertianum,semitertianior,,,12,semitertian
tertianus,tertiana,tertianum,tertianior,,,12,tertian
radiophonicus,radiophonica,radiophonicum,radiophonicior,,,12,radiophonic
dionysiacus,dionysiaca,dionysiacum,dionysiacior,,,12,dionysiac
televisificus,televisifica,televisificum,televisificior,,,12,televisific
biodegradibilis,biodegradibilis,biodegradibile,biodegradibilior,,,3,biodegradibil
technocraticus,technocratica,technocraticum,technocraticior,,,12,technocratic
dasyphyllus,dasyphylla,dasyphyllum,dasyphyllior,,,12,dasyphyll
illegitimus,illegitima,illegitimum,illegitimior,,,12,illegitim
biophysicus,biophysica,biophysicum,biophysicior,,,12,biophysic
spatialis,spatialis,spatiale,spatialior,,,3,spatial
satellicus,satellica,satellicum,satellicior,,,12,satellic
tabacarius,tabacaria,tabacarium,tabacariior,,,12,tabacari
prologeticus,prologetica,prologeticum,prologeticior,,,12,prologetic
computatorius,computatoria,computatorium,computatoriior,,,12,computatori
pyrotechnicus,pyrotechnica,pyrotechnicum,pyrotechnicior,,,12,pyrotechnic
Spartanus,Spartana,Spartanum,Spartanior,,,12,Spartan
mastoides,mastoides,mastoides,mastoidior,,,3,mastoid
ubicatus,ubicata,ubicatum,ubicatior,,,12,ubicat
satyricus,satyrica,satyricum,satyricior,,,12,satyric
uranographicus,uranographica,uranographicum,uranographicior,,,12,uranographic
mortiferus,mortifera,mortiferum,mortiferior,,,12,mortifer
inodorus,inodora,inodorum,inodorior,,,12,inodor
odorus,odora,odorum,odorior,,,12,odor
odorifer,odorifera,odoriferum,odoriferior,,,12,odorifer
congolensis,congolensis,congolense,congolensior,,,3,congolens
acupedius,acupedia,acupedium,acupediior,,,12,acupedi
actualis,actualis,actuale,actualior,,,3,actual
coelebs,coelebs,coelebs,coelibior,,,3,coelib
Atinius,Atinia,Atinium,Atiniior,,,12,Atini
dorsomedialis,dorsomedialis,dorsomediale,dorsomedialior,,,3,dorsomedial
fellebris,fellebris,fellebre,fellebrior,,,3,fellebr
hypoglossus,hypoglossa,hypoglossum,hypoglossior,,,12,hypogloss
sedigitus,sedigita,sedigitum,sedigitior,,,12,sedigit
