word,gender,irregular,pluralia_tantum
frons_frondis,f,fa,fa
nestis_nestidis,f,fa,fa
procella_procellae,f,fa,fa
retiarius_retiarii,m,fa,fa
patagium_patagii,n,fa,fa
samara_samarae,f,fa,fa
temperatura_temperaturae,f,fa,fa
grammaticus_grammatici,m,fa,fa
vigilia_vigiliae,f,fa,fa
gustatio_gustationis,f,fa,fa
harpastum_harpasti,n,fa,fa
incessus_incessus,m,fa,fa
hortulus_hortuli,m,fa,fa
harena_harenae,f,fa,fa
ientaculum_ientaculi,n,fa,fa
hilaritas_hilaritatis,f,fa,fa
innocentia_innocentiae,f,fa,fa
holus_holeris,n,fa,fa
hedera_hederae,f,fa,fa
daps_dapis,f,fa,fa
adagium_adagii,n,fa,fa
aromata_aromatum,n,fa,tr
ulva_ulvae,f,fa,fa
universitas_universitatis,f,fa,fa
categoria_categoriae,f,fa,fa
Alexis_Alexis,m,fa,fa
schisma_schismatis,n,fa,fa
Pompeius_Pompeii,m,fa,fa
asma_asmatis,n,fa,fa
cooperator_cooperatoris,m,fa,fa
cuprum_cupri,n,fa,fa
metrum_metri,n,fa,fa
alimentum_alimenti,n,fa,fa
requies_requietis,f,fa,fa
interceptor_interceptoris,m,fa,fa
Pasiphae_Pasiphaes,f,fa,fa
mensura_mensurae,f,fa,fa
lunula_lunulae,f,fa,fa
vitex_viticis,f,fa,fa
simulator_simulatoris,m,fa,fa
dilator_dilatoris,m,fa,fa
Theseus_Thesei,m,fa,fa
Sesamum_Sesami,n,fa,fa
alchymista_alchymistae,f,fa,fa
cicer_ciceris,n,fa,fa
balineum_balinei,n,fa,fa
balneum_balnei,n,fa,fa
lanius_lanii,m,fa,fa
iracundia_iracundiae,f,fa,fa
varix_varicis,mf,fa,fa
fallacia_fallaciae,f,fa,fa
capito_capitonis,m,fa,fa
statura_staturae,f,fa,fa
anatomia_anatomiae,f,fa,fa
cerimonia_cerimoniae,f,fa,fa
Caius_Caii,m,fa,fa
pagus_pagi,m,fa,fa
sacerdotalis_sacerdotalis,m,fa,fa
sacrificium_sacrificii,n,fa,fa
abilitas_abilitatis,f,fa,fa
sacramentum_sacramenti,n,fa,fa
blepharon_blephari,n,fa,fa
calvaria_calvariae,f,fa,fa
princeps_principis,mf,fa,fa
dupla_duplae,f,fa,fa
ventriculus_ventriculi,m,fa,fa
actus_actus,m,fa,fa
meteorologia_meteorologiae,f,fa,fa
fontana_fontanae,f,fa,fa
dica_dicae,f,fa,fa
cultus_cultus,m,fa,fa
minerale_mineralis,n,fa,fa
cambium_cambii,n,fa,fa
calumniator_calumniatoris,m,fa,fa
molecola_molecolae,f,fa,fa
palatium_palatii,n,fa,fa
pilus_pili,m,fa,fa
captivator_captivatoris,m,fa,fa
sperma_spermatis,n,fa,fa
paraffinum_paraffini,n,fa,fa
hirundo_hirundinis,f,fa,fa
Tantalus_Tantali,m,fa,fa
foresta_forestae,f,fa,fa
vulpecula_vulpeculae,f,fa,fa
compagnia_compagniae,f,fa,fa
defensor_defensoris,m,fa,fa
pecus_pecoris,fn,fa,fa
pecus_pecudis,fn,fa,fa
munia_munium,n,fa,tr
classis_classis,f,fa,fa
genetivus_genetivi,m,fa,fa
amanuensis_amanuensis,m,fa,fa
balteus_baltei,m,fa,fa
conisterium_conisterii,n,fa,fa
communitas_communitatis,f,fa,fa
verutum_veruti,n,fa,fa
lancea_lanceae,f,fa,fa
corruptio_corruptionis,f,fa,fa
encomium_encomii,n,fa,fa
faciendum_faciendi,n,fa,fa
ensifer_ensiferi,m,fa,fa
situla_situlae,f,fa,fa
instauratio_instaurationis,f,fa,fa
salutare_salutaris,n,fa,fa
salpa_salpae,f,fa,fa
adulter_adulteri,m,fa,fa
impulsus_impulsus,m,fa,fa
puerperium_puerperii,n,fa,fa
Naupactus_Naupacti,m,fa,fa
planitia_planitiae,f,fa,fa
miseria_miseriae,f,fa,fa
legenda_legendae,f,fa,fa
dogana_doganae,f,fa,fa
origo_originis,f,fa,fa
prostata_prostatae,f,fa,fa
hegemonia_hegemoniae,f,fa,fa
oppositio_oppositionis,f,fa,fa
supplicium_supplicii,n,fa,fa
cervicale_cervicalis,n,fa,fa
delubrum_delubri,n,fa,fa
pistillum_pistilli,n,fa,fa
trigonometria_trigonometriae,f,fa,fa
dysenteria_dysenteriae,f,fa,fa
sessio_sessionis,f,fa,fa
emissio_emissionis,f,fa,fa
adpositio_adpositionis,f,fa,fa
edera_ederae,f,fa,fa
suavium_suavii,n,fa,fa
tonna_tonnae,f,fa,fa
cuna_cunae,f,fa,fa
gremium_gremii,n,fa,fa
deliciae_deliciarum,f,fa,tr
cunae_cunarum,f,fa,tr
cunnus_cunni,m,fa,fa
auspicatus_auspicatus,m,fa,fa
dionysias_dionysiadis,f,fa,fa
Cilla_Cillae,f,fa,fa
quadruplex_quadruplicis,n,fa,fa
compactor_compactoris,m,fa,fa
conciliator_conciliatoris,m,fa,fa
betulla_betullae,f,fa,fa
prisma_prismatis,n,fa,fa
directorium_directorii,n,fa,fa
constrictor_constrictoris,m,fa,fa
merges_mergitis,f,fa,fa
protomartyr_protomartyris,mf,fa,fa
programma_programmatis,n,fa,fa
convolvulus_convolvuli,m,fa,fa
consolidator_consolidatoris,m,fa,fa
coccinella_coccinellae,f,fa,fa
ledo_ledonis,m,fa,fa
obelus_obeli,m,fa,fa
addictus_addicti,m,fa,fa
flabellum_flabelli,n,fa,fa
pausa_pausae,f,fa,fa
equitatus_equitatus,m,fa,fa
abbreviatura_abbreviaturae,f,fa,fa
Mende_Mendes,f,fa,fa
infamia_infamiae,f,fa,fa
vitellus_vitelli,m,fa,fa
insidia_insidiae,f,fa,fa
insigne_insignis,n,fa,fa
persecutor_persecutoris,m,fa,fa
gonorrhoea_gonorrhoeae,f,fa,fa
cyclopia_cyclopiae,f,fa,fa
tintinnabulum_tintinnabuli,n,fa,fa
scorbutus_scorbuti,m,fa,fa
Ruben_Rubenis,m,fa,fa
indoles_indolis,f,fa,fa
bubulcus_bubulci,m,fa,fa
ironia_ironiae,f,fa,fa
Cerberus_Cerberi,m,fa,fa
tergum_tergi,n,fa,fa
Croton_Crotonis,f,fa,fa
Bubulcus_Bubulci,m,fa,fa
facinus_facinoris,n,fa,fa
ludus_ludi,m,fa,fa
osculum_osculi,n,fa,fa
amaurosis_amaurosis,f,fa,fa
rhetor_rhetoris,m,fa,fa
abecedarium_abecedarii,n,fa,fa
canaliculus_canaliculi,m,fa,fa
abbatia_abbatiae,f,fa,fa
pascua_pascuae,f,fa,fa
causia_causiae,f,fa,fa
aberratio_aberrationis,f,fa,fa
cautela_cautelae,f,fa,fa
inimicus_inimici,m,fa,fa
prevaricator_prevaricatoris,m,fa,fa
tilia_tiliae,f,fa,fa
camerarius_camerarii,m,fa,fa
avarus_avari,m,fa,fa
superbia_superbiae,f,fa,fa
Berenice_Berenices,f,fa,fa
vetula_vetulae,f,fa,fa
vetulus_vetuli,m,fa,fa
intellegentia_intellegentiae,f,fa,fa
Snelandia_Snelandiae,f,fa,fa
mephitis_mephitis,f,fa,fa
crista_cristae,f,fa,fa
Cora_Corae,f,fa,fa
trappa_trappae,f,fa,fa
sponda_spondae,f,fa,fa
diadema_diadematis,n,fa,fa
pygidium_pygidii,n,fa,fa
diatriba_diatribae,f,fa,fa
lucrum_lucri,n,fa,fa
gynaeconitis_gynaeconitidis,f,fa,fa
columella_columellae,f,fa,fa
cavus_cavi,m,fa,fa
Ida_Idae,f,fa,fa
hibernaculum_hibernaculi,n,fa,fa
dieta_dietae,f,fa,fa
summum_summi,n,fa,fa
presbytera_presbyterae,f,fa,fa
fabricator_fabricatoris,m,fa,fa
collyrium_collyrii,n,fa,fa
procellaria_procellariae,f,fa,fa
evangelium_evangelii,n,fa,fa
orchis_orchis,f,fa,fa
lucerna_lucernae,f,fa,fa
sardius_sardii,m,fa,fa
pulchrum_pulchri,n,fa,fa
saeta_saetae,f,fa,fa
mathematica_mathematicae,f,fa,fa
mellitus_melliti,m,fa,fa
seria_seriae,f,fa,fa
facia_faciae,f,fa,fa
tangens_tangentis,f,fa,fa
iniuria_iniuriae,f,fa,fa
efficacia_efficaciae,f,fa,fa
verum_veri,n,fa,fa
puera_puerae,f,fa,fa
triumphus_triumphi,m,fa,fa
Dido_Didus,f,fa,fa
emblema_emblematis,n,fa,fa
necessaria_necessariorum,n,fa,tr
laetus_laeti,m,fa,fa
stirpes_stirpis,f,fa,fa
festum_festi,n,fa,fa
expilator_expilatoris,m,fa,fa
histrio_histrionis,m,fa,fa
advocatus_advocati,m,fa,fa
agripeta_agripetae,m,fa,fa
argilla_argillae,f,fa,fa
crocodilus_crocodili,m,fa,fa
Simeon_Simeon,m,fa,fa
euforbia_euforbiae,f,fa,fa
processus_processus,m,fa,fa
calcar_calcaris,n,fa,fa
culter_cultri,m,fa,fa
turris_turris,f,fa,fa
spintria_spintriae,m,fa,fa
sphintria_sphintriae,m,fa,fa
clades_cladis,f,fa,fa
ampulla_ampullae,f,fa,fa
arida_aridae,f,fa,fa
pumex_pumicis,mf,fa,fa
coquina_coquinae,f,fa,fa
nugae_nugarum,f,fa,tr
incertus_incerti,m,fa,fa
clitellum_clitelli,n,fa,fa
aevum_aevi,n,fa,fa
coordinata_coordinatae,f,fa,fa
tutela_tutelae,f,fa,fa
marchio_marchionis,m,fa,fa
Dryas_Dryadis,mf,fa,fa
Dryas_Dryantis,m,fa,fa
tumulus_tumuli,m,fa,fa
iecur_iecinoris,n,fa,fa
ficatum_ficati,n,fa,fa
erro_erronis,m,fa,fa
fluvius_fluvii,m,fa,fa
caseus_casei,m,fa,fa
cavilla_cavillae,f,fa,fa
merenda_merendae,f,fa,fa
tabella_tabellae,f,fa,fa
solatium_solatii,n,fa,fa
garba_garbae,f,fa,fa
Zoilus_Zoili,m,fa,fa
elix_elicis,f,fa,fa
politia_politiae,f,fa,fa
chasma_chasmatis,n,fa,fa
fluctus_fluctus,m,fa,fa
tholus_tholi,m,fa,fa
flumen_fluminis,n,fa,fa
rupes_rupis,f,fa,fa
mensa_mensae,f,fa,fa
flexus_flexus,m,fa,fa
dorsum_dorsi,n,fa,fa
mons_montis,m,fa,fa
macula_maculae,f,fa,fa
hamus_hami,m,fa,fa
Ina_Inae,f,fa,fa
aequitas_aequitatis,f,fa,fa
Levites_Levitae,m,fa,fa
rituale_ritualis,n,fa,fa
tonsilla_tonsillae,f,fa,fa
stipula_stipulae,f,fa,fa
Tiare_Tiares,f,fa,fa
Valeria_Valeriae,f,fa,fa
nomenclatura_nomenclaturae,f,fa,fa
regio_regionis,f,fa,fa
omentum_omenti,n,fa,fa
gelata_gelatae,f,fa,fa
magnitudo_magnitudinis,f,fa,fa
alosa_alosae,f,fa,fa
capsula_capsulae,f,fa,fa
beati_beatorum,m,fa,tr
controversia_controversiae,f,fa,fa
domestica_domesticae,f,fa,fa
empirica_empiricorum,fn,fa,tr
empirica_empiricae,f,fa,fa
fatua_fatuae,f,fa,fa
ibrida_ibridae,f,fa,fa
intestina_intestinorum,n,fa,tr
medica_medicae,f,fa,fa
simila_similae,f,fa,fa
impluvium_impluvii,n,fa,fa
aggressio_aggressionis,f,fa,fa
allegoria_allegoriae,f,fa,fa
aborigines_aboriginum,m,fa,tr
mitra_mitrae,f,fa,fa
Sergius_Sergii,m,fa,fa
epidemia_epidemiorum,fn,fa,tr
epidemia_epidemiae,fn,fa,fa
elegia_elegiae,f,fa,fa
peplum_pepli,n,fa,fa
galleta_galletae,f,fa,fa
genealogia_genealogiae,f,fa,fa
inmissio_inmissionis,f,fa,fa
immissio_immissionis,f,fa,fa
cabo_cabonis,m,fa,fa
venia_veniae,f,fa,fa
orgia_orgiorum,n,fa,tr
quadratura_quadraturae,f,fa,fa
mortalitas_mortalitatis,f,fa,fa
campanella_campanellae,f,fa,fa
rogus_rogi,m,fa,fa
bustum_busti,n,fa,fa
modestia_modestiae,f,fa,fa
intuitio_intuitionis,f,fa,fa
ligamen_ligaminis,n,fa,fa
circulus_circuli,m,fa,fa
Aga_Agae,f,fa,fa
fibra_fibrae,f,fa,fa
bombarda_bombardae,f,fa,fa
navale_navalis,n,fa,fa
sabina_sabinae,f,fa,fa
scisma_scismatis,n,fa,fa
liturgia_liturgiae,f,fa,fa
dedicator_dedicatoris,m,fa,fa
defector_defectoris,m,fa,fa
letum_leti,n,fa,fa
conscientia_conscientiae,f,fa,fa
gesta_gestorum,n,fa,tr
spira_spirae,f,fa,fa
depressor_depressoris,m,fa,fa
Sequana_Sequanae,mf,fa,fa
frontale_frontalis,n,fa,fa
funis_funis,m,fa,fa
Laverna_Lavernae,f,fa,fa
Hermione_Hermiones,f,fa,fa
habenula_habenulae,f,fa,fa
mallus_malli,m,fa,fa
compages_compagis,f,fa,fa
indagatrix_indagatricis,f,fa,fa
equa_equae,f,fa,fa
centesima_centesimae,f,fa,fa
Myra_Myrorum,n,fa,tr
oria_oriae,f,fa,fa
musa_musae,f,fa,fa
Sabrina_Sabrinae,f,fa,fa
amalgama_amalgamatis,n,fa,fa
carabina_carabinae,f,fa,fa
teneritas_teneritatis,f,fa,fa
patrona_patronae,f,fa,fa
capillare_capillaris,n,fa,fa
mammona_mammonae,m,fa,fa
accusatrix_accusatricis,f,fa,fa
accusator_accusatoris,m,fa,fa
adjutor_adjutoris,m,fa,fa
dominator_dominatoris,m,fa,fa
dosis_dosis,f,fa,fa
aera_aerae,f,fa,fa
universi_universorum,m,fa,tr
faenum_faeni,n,fa,fa
festra_festrae,f,fa,fa
reformator_reformatoris,m,fa,fa
oris_oris,f,fa,fa
indago_indaginis,f,fa,fa
synagoga_synagogae,f,fa,fa
minae_minarum,f,fa,tr
cellarium_cellarii,n,fa,fa
commendator_commendatoris,m,fa,fa
bacillum_bacilli,n,fa,fa
indusium_indusii,n,fa,fa
incunabula_incunabulorum,n,fa,tr
salvator_salvatoris,m,fa,fa
habitus_habitus,m,fa,fa
mallo_mallonis,m,fa,fa
malleolus_malleoli,m,fa,fa
praeludium_praeludii,n,fa,fa
alchimista_alchimistae,mf,fa,fa
aspergo_asperginis,f,fa,fa
lustro_lustronis,m,fa,fa
lemniscus_lemnisci,m,fa,fa
lentiscus_lentisci,f,fa,fa
legiuncula_legiunculae,f,fa,fa
lethargus_lethargi,m,fa,fa
peculator_peculatoris,m,fa,fa
vicina_vicinae,f,fa,fa
tendo_tendonis,m,fa,fa
stylites_stylitae,m,fa,fa
lembus_lembi,m,fa,fa
lecticula_lecticulae,f,fa,fa
lecticarius_lecticarii,m,fa,fa
lebes_lebetis,m,fa,fa
lectisternium_lectisternii,n,fa,fa
lectica_lecticae,f,fa,fa
leguleius_leguleii,m,fa,fa
lectulus_lectuli,m,fa,fa
lenunculus_lenunculi,m,fa,fa
bellatrix_bellatricis,f,fa,fa
lectio_lectionis,f,fa,fa
gunna_gunnae,f,fa,fa
lectiuncula_lectiunculae,f,fa,fa
lepusculus_lepusculi,m,fa,fa
lepos_leporis,m,fa,fa
legatio_legationis,f,fa,fa
legumen_leguminis,n,fa,fa
legatum_legati,n,fa,fa
legens_legentis,m,fa,fa
meses_mesae,m,fa,fa
Asa_Asa,m,fa,fa
calamina_calaminae,f,fa,fa
hydromel_hydromelitis,n,fa,fa
Tagus_Tagi,m,fa,fa
lena_lenae,f,fa,fa
Libentina_Libentinae,f,fa,fa
libamenta_libamentorum,n,fa,tr
lentitudo_lentitudinis,f,fa,fa
libamen_libaminis,n,fa,fa
libatio_libationis,f,fa,fa
libella_libellae,f,fa,fa
leno_lenonis,m,fa,fa
telis_telis,f,fa,fa
litus_litoris,n,fa,fa
femella_femellae,f,fa,fa
folia_foliae,f,fa,fa
liberalitas_liberalitatis,f,fa,fa
laxamentum_laxamenti,n,fa,fa
laxitas_laxitatis,f,fa,fa
libertina_libertinae,f,fa,fa
bucca_buccae,f,fa,fa
libertus_liberti,m,fa,fa
libertinus_libertini,m,fa,fa
alchimia_alchimiae,f,fa,fa
lenimen_leniminis,n,fa,fa
lenimentum_lenimenti,n,fa,fa
lenitas_lenitatis,f,fa,fa
lenitudo_lenitudinis,f,fa,fa
proconsul_proconsulis,m,fa,fa
Aegium_Aegii,n,fa,fa
sporta_sportae,f,fa,fa
armus_armi,m,fa,fa
castilium_castilii,n,fa,fa
arginina_argininae,f,fa,fa
insinuator_insinuatoris,m,fa,fa
synonymum_synonymi,n,fa,fa
ranunculus_ranunculi,m,fa,fa
lysina_lysinae,f,fa,fa
cors_cortis,f,fa,fa
harenarium_harenarii,n,fa,fa
harenaria_harenariae,f,fa,fa
harenarius_harenarii,m,fa,fa
grando_grandinis,f,fa,fa
praetor_praetoris,m,fa,fa
Jana_Janae,f,fa,fa
offendo_offendinis,f,fa,fa
ridica_ridicae,f,fa,fa
strava_stravae,f,fa,fa
saeclum_saecli,n,fa,fa
platea_plateae,f,fa,fa
vastum_vasti,n,fa,fa
costum_costi,n,fa,fa
gladiatura_gladiaturae,f,fa,fa
typarium_typarii,n,fa,fa
gravida_gravidae,f,fa,fa
cervos_cervi,m,fa,fa
cerva_cervae,f,fa,fa
tyrannis_tyrannidis,f,fa,fa
morula_morulae,f,fa,fa
omnia_omnium,n,fa,tr
lapsus_lapsus,m,fa,fa
lapsus_lapsi,m,fa,fa
esca_escae,f,fa,fa
manubrium_manubrii,n,fa,fa
Isaias_Isaiae,m,fa,fa
Helene_Helenes,f,fa,fa
altare_altaris,n,fa,fa
alces_alcis,f,fa,fa
stemma_stemmatis,n,fa,fa
Sicani_Sicanorum,m,fa,tr
patriota_patriotae,m,fa,fa
concio_concionis,f,fa,fa
reliquia_reliquiae,f,fa,fa
pentecoste_pentecostes,f,fa,fa
idolatra_idolatrae,f,fa,fa
idolatria_idolatriae,f,fa,fa
privatus_privati,m,fa,fa
publica_publicae,f,fa,fa
spoliator_spoliatoris,m,fa,fa
clivus_clivi,m,fa,fa
puerpera_puerperae,f,fa,fa
antonomasia_antonomasiae,f,fa,fa
cithara_citharae,f,fa,fa
Hesperus_Hesperi,m,fa,fa
bumbulum_bumbuli,n,fa,fa
depressio_depressionis,f,fa,fa
Carolus_Caroli,m,fa,fa
intercessor_intercessoris,m,fa,fa
reuma_reumatis,n,fa,fa
adoptio_adoptionis,f,fa,fa
aponeurosis_aponeurosis,f,fa,fa
Ulla_Ullae,m,fa,fa
productor_productoris,m,fa,fa
rapina_rapinae,f,fa,fa
typologia_typologiae,f,fa,fa
incisura_incisurae,f,fa,fa
formella_formellae,f,fa,fa
infundibulum_infundibuli,n,fa,fa
ascensor_ascensoris,m,fa,fa
nema_nematis,n,fa,fa
amnestia_amnestiae,f,fa,fa
hydria_hydriae,f,fa,fa
inversio_inversionis,f,fa,fa
orbita_orbitae,f,fa,fa
ecus_equi,m,fa,fa
convector_convectoris,m,fa,fa
navicella_navicellae,f,fa,fa
Transpadana_Transpadanae,f,fa,fa
trifolium_trifolii,n,fa,fa
axioma_axiomatis,n,fa,fa
repressor_repressoris,m,fa,fa
pugillares_pugillarium,m,fa,tr
Confutius_Confutii,m,fa,fa
pollis_pollinis,mf,fa,fa
torques_torquis,f,fa,fa
interstitium_interstitii,n,fa,fa
Arne_Arnes,f,fa,fa
clostra_clostrorum,n,fa,tr
condylus_condyli,m,fa,fa
adorator_adoratoris,m,fa,fa
porca_porcae,f,fa,fa
ommatidium_ommatidii,n,fa,fa
cribellum_cribelli,n,fa,fa
curvatura_curvaturae,f,fa,fa
squilla_squillae,f,fa,fa
palimpsestus_palimpsesti,m,fa,fa
vestibulum_vestibuli,n,fa,fa
capanna_capannae,f,fa,fa
morsum_morsi,n,fa,fa
alveare_alvearis,n,fa,fa
morsus_morsus,m,fa,fa
Vestalis_Vestalis,f,fa,fa
dispersio_dispersionis,f,fa,fa
dynastia_dynastiae,f,fa,fa
abecedaria_abecedariae,f,fa,fa
caritas_caritatis,f,fa,fa
partus_partus,m,fa,fa
foemina_foeminae,f,fa,fa
arista_aristae,f,fa,fa
ferocia_ferociae,f,fa,fa
ephebus_ephebi,m,fa,fa
pompa_pompae,f,fa,fa
rubrica_rubricae,f,fa,fa
sedile_sedilis,n,fa,fa
Helle_Helles,f,fa,fa
bilis_bilis,f,fa,fa
reno_renonis,m,fa,fa
pavor_pavoris,m,fa,fa
sapa_sapae,f,fa,fa
struma_strumae,f,fa,fa
plaga_plagae,f,fa,fa
stiva_stivae,f,fa,fa
doctrina_doctrinae,f,fa,fa
paedagogus_paedagogi,m,fa,fa
ablepsia_ablepsiae,f,fa,fa
aerugo_aeruginis,f,fa,fa
arca_arcae,f,fa,fa
sororitas_sororitatis,f,fa,fa
spatium_spatii,n,fa,fa
fraternitas_fraternitatis,f,fa,fa
audacia_audaciae,f,fa,fa
soccus_socci,m,fa,fa
serrata_serratae,f,fa,fa
bua_buae,f,fa,fa
acus_acus,fn,fa,fa
acus_aceris,n,fa,fa
mortuarium_mortuarii,n,fa,fa
venter_ventris,m,fa,fa
limbus_limbi,m,fa,fa
casella_casellae,f,fa,fa
tinca_tincae,f,fa,fa
accubitus_accubitus,m,fa,fa
clientela_clientelae,f,fa,fa
exitium_exitii,n,fa,fa
Laelia_Laeliae,f,fa,fa
facula_faculae,f,fa,fa
erica_ericae,f,fa,fa
eremita_eremitae,m,fa,fa
agricultor_agricultoris,m,fa,fa
amurca_amurcae,f,fa,fa
gelida_gelidae,f,fa,fa
violina_violinae,f,fa,fa
tepidarium_tepidarii,n,fa,fa
catus_cati,m,fa,fa
Aulis_Aulidis,f,fa,fa
suavitas_suavitatis,f,fa,fa
voltur_volturis,m,fa,fa
limonata_limonatae,f,fa,fa
vultur_vulturis,m,fa,fa
molestia_molestiae,f,fa,fa
officina_officinae,f,fa,fa
victus_victus,m,fa,fa
Asta_Astae,f,fa,fa
quinquennium_quinquennii,n,fa,fa
nonnemo_nonneminis,mf,fa,fa
primogenita_primogenitorum,n,fa,tr
Mustela_Mustelae,m,fa,fa
scacchi_scacchorum,m,fa,tr
scacci_scaccorum,m,fa,tr
scrofa_scrofae,f,fa,fa
Amadeus_Amadei,m,fa,fa
mineralogia_mineralogiae,f,fa,fa
catalogus_catalogi,m,fa,fa
zanga_zangae,f,fa,fa
caracter_caracteris,m,fa,fa
litera_literae,f,fa,fa
centuria_centuriae,f,fa,fa
cyna_cynae,f,fa,fa
warda_wardae,f,fa,fa
Sanni_Sannorum,m,fa,tr
resina_resinae,f,fa,fa
confectionarius_confectionarii,m,fa,fa
curiositas_curiositatis,f,fa,fa
truo_truonis,m,fa,fa
calvities_calvitiei,f,fa,fa
atta_attae,m,fa,fa
interpretator_interpretatoris,m,fa,fa
branchia_branchiae,f,fa,fa
parra_parrae,f,fa,fa
socialismus_socialismi,m,fa,fa
galaxia_galaxiae,f,fa,fa
solanum_solani,n,fa,fa
tunna_tunnae,f,fa,fa
proximus_proximi,m,fa,fa
archa_archae,f,fa,fa
vitula_vitulae,f,fa,fa
Brazilia_Braziliae,f,fa,fa
procer_proceris,m,fa,fa
Severinus_Severini,m,fa,fa
lacca_laccae,f,fa,fa
melina_melinae,f,fa,fa
mistura_misturae,f,fa,fa
furatrina_furatrinae,f,fa,fa
gena_genae,f,fa,fa
emptor_emptoris,m,fa,fa
squama_squamae,f,fa,fa
Hilarius_Hilarii,m,fa,fa
termen_terminis,n,fa,fa
propheta_prophetae,m,fa,fa
sobrina_sobrinae,f,fa,fa
cothurnus_cothurni,m,fa,fa
abanet_abanet,m,fa,fa
oogenesis_oogenesis,f,fa,fa
maledictio_maledictionis,f,fa,fa
cinnamum_cinnami,n,fa,fa
dictus_dictus,m,fa,fa
humanus_humani,m,fa,fa
satura_saturae,f,fa,fa
adventus_adventus,m,fa,fa
porcile_porcilis,n,fa,fa
prora_prorae,f,fa,fa
pupilla_pupillae,f,fa,fa
rhonchus_rhonchi,m,fa,fa
avia_aviae,f,fa,fa
auca_aucae,f,fa,fa
Lia_Liae,f,fa,fa
metallum_metalli,n,fa,fa
metrica_metricae,f,fa,fa
adiectivum_adiectivi,n,fa,fa
paradoxum_paradoxi,n,fa,fa
sequestrum_sequestri,n,fa,fa
involucrum_involucri,n,fa,fa
umor_umoris,m,fa,fa
publicum_publici,n,fa,fa
Zacharias_Zachariae,m,fa,fa
Mauricius_Mauricii,m,fa,fa
Quadi_Quadorum,m,fa,tr
anguria_anguriae,f,fa,fa
Quirites_Quiritium,m,fa,tr
altitudo_altitudinis,f,fa,fa
Lares_Larum,m,fa,tr
lotos_loti,mf,fa,fa
scruta_scrutorum,n,fa,tr
mediocritas_mediocritatis,f,fa,fa
asininus_asinini,m,fa,fa
osma_osmae,f,fa,fa
illusio_illusionis,f,fa,fa
turta_turtae,f,fa,fa
clipeus_clipei,m,fa,fa
satira_satirae,f,fa,fa
onomatopeia_onomatopeiae,f,fa,fa
linum_lini,n,fa,fa
mobilia_mobilium,n,fa,tr
principium_principii,n,fa,fa
spuma_spumae,f,fa,fa
supertaxon_supertaxi,n,fa,fa
subtaxon_subtaxi,n,fa,fa
vigilantia_vigilantiae,f,fa,fa
adverbium_adverbii,n,fa,fa
Ithaca_Ithacae,f,fa,fa
tapete_tapetis,n,fa,fa
Rami_Ramorum,m,fa,tr
ruptura_rupturae,f,fa,fa
Sonora_Sonorae,f,fa,fa
militaris_militaris,m,fa,fa
polion_polii,n,fa,fa
Ignatius_Ignatii,m,fa,fa
succuba_succubae,f,fa,fa
specula_speculae,f,fa,fa
lodix_lodicis,f,fa,fa
satraps_satrapis,m,fa,fa
bracchium_bracchii,n,fa,fa
secundum_secundi,n,fa,fa
effigies_effigiei,f,fa,fa
phasianus_phasiani,m,fa,fa
explanator_explanatoris,m,fa,fa
tenacia_tenaciorum,f,fa,tr
tisana_tisanae,f,fa,fa
musicus_musici,m,fa,fa
traditor_traditoris,m,fa,fa
polyspaston_polyspasti,n,fa,fa
fututor_fututoris,m,fa,fa
fututrix_fututricis,f,fa,fa
fututio_fututionis,f,fa,fa
veglio_veglionis,m,fa,fa
pipinna_pipinnae,f,fa,fa
ligatura_ligaturae,f,fa,fa
comoedia_comoediae,f,fa,fa
comoedus_comoedi,m,fa,fa
desidia_desidiae,f,fa,fa
tosilla_tosillae,f,fa,fa
lupanaria_lupanariae,f,fa,fa
aurea_aureae,f,fa,fa
amicitia_amicitiae,f,fa,fa
thiasus_thiasi,m,fa,fa
manduco_manduconis,m,fa,fa
ambitio_ambitionis,f,fa,fa
zelotypus_zelotypi,m,fa,fa
erinaceus_erinacei,m,fa,fa
stips_stipis,f,fa,fa
Issa_Issae,f,fa,fa
concubina_concubinae,f,fa,fa
Calpe_Calpes,f,fa,fa
advocator_advocatoris,m,fa,fa
offa_offae,f,fa,fa
discordia_discordiae,f,fa,fa
sardonyx_sardonychos,mf,fa,fa
suspirium_suspirii,n,fa,fa
cubile_cubilis,n,fa,fa
delicium_delicii,n,fa,fa
laqueus_laquei,m,fa,fa
omasum_omasi,n,fa,fa
vinea_vineae,f,fa,fa
cognatus_cognati,m,fa,fa
Elis_Elidis,f,fa,fa
Heraclitus_Heracliti,m,fa,fa
lasar_lasaris,n,fa,fa
bustirapus_bustirapi,m,fa,fa
amentum_amenti,n,fa,fa
ambulator_ambulatoris,m,fa,fa
unio_unionis,mf,fa,fa
sociofraudus_sociofraudi,m,fa,fa
cauponula_cauponulae,f,fa,fa
absorptio_absorptionis,f,fa,fa
quadra_quadrae,f,fa,fa
Pandora_Pandorae,f,fa,fa
thema_thematis,n,fa,fa
sententia_sententiae,f,fa,fa
clementia_clementiae,f,fa,fa
probitas_probitatis,f,fa,fa
carmen_carminis,n,fa,fa
sapientia_sapientiae,f,fa,fa
vicinus_vicini,m,fa,fa
morbus_morbi,m,fa,fa
castus_castus,m,fa,fa
studium_studii,n,fa,fa
iudicium_iudicii,n,fa,fa
livor_livoris,m,fa,fa
